"source","source_type","target","target_type"
"EFO_1000496","disease","ENSG00000105329","gene"
"EFO_1000496","disease","ENSG00000133742","gene"
"EFO_1000496","disease","ENSG00000146648","gene"
"EFO_1000496","disease","ENSG00000198785","gene"
"EFO_1000496","disease","ENSG00000112715","gene"
"EFO_1000496","disease","ENSG00000120659","gene"
"EFO_1000496","disease","ENSG00000133216","gene"
"EFO_1000496","disease","ENSG00000149295","gene"
"EFO_1000496","disease","ENSG00000165731","gene"
"EFO_1000496","disease","ENSG00000157404","gene"
"EFO_1000496","disease","ENSG00000180176","gene"
"EFO_1000496","disease","ENSG00000143839","gene"
"EFO_1000496","disease","ENSG00000171791","gene"
"EFO_1000496","disease","ENSG00000121879","gene"
"EFO_1000496","disease","ENSG00000141736","gene"
"EFO_1000496","disease","ENSG00000183960","gene"
"EFO_1000496","disease","ENSG00000007402","gene"
"EFO_1000496","disease","ENSG00000137869","gene"
"EFO_1000496","disease","ENSG00000142319","gene"
"EFO_1000496","disease","ENSG00000105976","gene"
"EFO_1000496","disease","ENSG00000151090","gene"
"EFO_1000496","disease","ENSG00000096968","gene"
"EFO_1000496","disease","ENSG00000172037","gene"
"EFO_1000895","disease","ENSG00000048462","gene"
"EFO_1000895","disease","ENSG00000101162","gene"
"EFO_1000895","disease","ENSG00000146648","gene"
"EFO_1000895","disease","ENSG00000261456","gene"
"EFO_1000895","disease","ENSG00000112715","gene"
"EFO_1000895","disease","ENSG00000113721","gene"
"EFO_1000895","disease","ENSG00000104833","gene"
"EFO_1000895","disease","ENSG00000157404","gene"
"EFO_1000895","disease","ENSG00000198900","gene"
"EFO_1000895","disease","ENSG00000047936","gene"
"EFO_1000895","disease","ENSG00000140538","gene"
"EFO_1000895","disease","ENSG00000143839","gene"
"EFO_1000895","disease","ENSG00000097007","gene"
"EFO_1000895","disease","ENSG00000137267","gene"
"EFO_1000895","disease","ENSG00000121879","gene"
"EFO_1000895","disease","ENSG00000128052","gene"
"EFO_1000895","disease","ENSG00000132155","gene"
"EFO_1000895","disease","ENSG00000044524","gene"
"EFO_1000895","disease","ENSG00000188229","gene"
"EFO_1000895","disease","ENSG00000196230","gene"
"EFO_1000895","disease","ENSG00000137285","gene"
"EFO_1000895","disease","ENSG00000258947","gene"
"EFO_1000895","disease","ENSG00000096968","gene"
"EFO_1000895","disease","ENSG00000176014","gene"
"EFO_1000895","disease","ENSG00000198793","gene"
"EFO_1000905","disease","ENSG00000073756","gene"
"EFO_1000905","disease","ENSG00000012504","gene"
"EFO_1000905","disease","ENSG00000095303","gene"
"EFO_1000905","disease","ENSG00000196689","gene"
"EFO_1000905","disease","ENSG00000113580","gene"
"EFO_1000905","disease","ENSG00000117480","gene"
"EFO_1001209","disease","ENSG00000091831","gene"
"EFO_1001209","disease","ENSG00000112115","gene"
"EFO_1001209","disease","ENSG00000113161","gene"
"EFO_1001209","disease","ENSG00000232810","gene"
"EFO_1001209","disease","ENSG00000073756","gene"
"EFO_1001209","disease","ENSG00000115594","gene"
"EFO_1001209","disease","ENSG00000121594","gene"
"EFO_1001209","disease","ENSG00000160712","gene"
"EFO_1001209","disease","ENSG00000169083","gene"
"EFO_1001209","disease","ENSG00000228716","gene"
"EFO_1001209","disease","ENSG00000110799","gene"
"EFO_1001209","disease","ENSG00000112715","gene"
"EFO_1001209","disease","ENSG00000122194","gene"
"EFO_1001209","disease","ENSG00000140009","gene"
"EFO_1001209","disease","ENSG00000239732","gene"
"EFO_1001209","disease","ENSG00000102524","gene"
"EFO_1001209","disease","ENSG00000133256","gene"
"EFO_1001209","disease","ENSG00000134460","gene"
"EFO_1001209","disease","ENSG00000082175","gene"
"EFO_1001209","disease","ENSG00000113302","gene"
"EFO_1001209","disease","ENSG00000087085","gene"
"EFO_1001209","disease","ENSG00000110944","gene"
"EFO_1001209","disease","ENSG00000198223","gene"
"EFO_1001209","disease","ENSG00000106462","gene"
"EFO_1001209","disease","ENSG00000140459","gene"
"EFO_1001209","disease","ENSG00000141736","gene"
"EFO_1001209","disease","ENSG00000148795","gene"
"EFO_1001209","disease","ENSG00000162434","gene"
"EFO_1001209","disease","ENSG00000010610","gene"
"EFO_1001209","disease","ENSG00000102001","gene"
"EFO_1001209","disease","ENSG00000105397","gene"
"EFO_1001209","disease","ENSG00000111537","gene"
"EFO_1001209","disease","ENSG00000125538","gene"
"EFO_1001209","disease","ENSG00000137869","gene"
"EFO_1001209","disease","ENSG00000196664","gene"
"EFO_1001209","disease","ENSG00000138413","gene"
"EFO_1001209","disease","ENSG00000096968","gene"
"EFO_1001209","disease","ENSG00000182054","gene"
"EFO_1001209","disease","ENSG00000105639","gene"
"EFO_1001209","disease","ENSG00000113580","gene"
"EFO_1001209","disease","ENSG00000159640","gene"
"EFO_1001209","disease","ENSG00000114013","gene"
"EFO_1001209","disease","ENSG00000136244","gene"
"EFO_1001818","disease","ENSG00000105329","gene"
"EFO_1001818","disease","ENSG00000092969","gene"
"EFO_1001818","disease","ENSG00000146648","gene"
"EFO_1001818","disease","ENSG00000232810","gene"
"EFO_1001818","disease","ENSG00000073756","gene"
"EFO_1001818","disease","ENSG00000112715","gene"
"EFO_1001818","disease","ENSG00000066468","gene"
"EFO_1001818","disease","ENSG00000171791","gene"
"EFO_1001818","disease","ENSG00000068078","gene"
"EFO_1001818","disease","ENSG00000106462","gene"
"EFO_1001818","disease","ENSG00000111537","gene"
"EFO_1001818","disease","ENSG00000125538","gene"
"EFO_1001818","disease","ENSG00000196611","gene"
"EFO_1001818","disease","ENSG00000104368","gene"
"EFO_1001818","disease","ENSG00000062822","gene"
"EFO_1001818","disease","ENSG00000113580","gene"
"EFO_1001818","disease","ENSG00000120217","gene"
"EFO_1001818","disease","ENSG00000151623","gene"
"EFO_1001818","disease","ENSG00000188389","gene"
"EFO_1001818","disease","ENSG00000106258","gene"
"EFO_1001818","disease","ENSG00000136244","gene"
"EFO_1001818","disease","ENSG00000196262","gene"
"EFO_0007310","disease","ENSG00000112115","gene"
"EFO_0007310","disease","ENSG00000232810","gene"
"EFO_0007310","disease","ENSG00000112715","gene"
"EFO_0007310","disease","ENSG00000119630","gene"
"EFO_0007310","disease","ENSG00000014257","gene"
"EFO_0007310","disease","ENSG00000160791","gene"
"EFO_0007310","disease","ENSG00000010610","gene"
"EFO_0007310","disease","ENSG00000111537","gene"
"EFO_0007310","disease","ENSG00000159640","gene"
"EFO_0007425","disease","ENSG00000211891","gene"
"EFO_0007425","disease","ENSG00000077238","gene"
"EFO_0007425","disease","ENSG00000084674","gene"
"EFO_0007425","disease","ENSG00000196639","gene"
"EFO_1000845","disease","ENSG00000091831","gene"
"EFO_1000845","disease","ENSG00000112715","gene"
"EFO_1000845","disease","ENSG00000113580","gene"
"EFO_1000975","disease","ENSG00000134460","gene"
"EFO_1000975","disease","ENSG00000010610","gene"
"EFO_1001027","disease","ENSG00000037280","gene"
"Orphanet_101030","disease","ENSG00000166006","gene"
"Orphanet_1123","disease","ENSG00000169083","gene"
"Orphanet_1123","disease","ENSG00000109163","gene"
"Orphanet_1123","disease","ENSG00000138039","gene"
"EFO_0003894","disease","ENSG00000058085","gene"
"EFO_0003894","disease","ENSG00000091831","gene"
"EFO_0003894","disease","ENSG00000112115","gene"
"EFO_0003894","disease","ENSG00000012779","gene"
"EFO_0003894","disease","ENSG00000092969","gene"
"EFO_0003894","disease","ENSG00000111424","gene"
"EFO_0003894","disease","ENSG00000146648","gene"
"EFO_0003894","disease","ENSG00000232810","gene"
"EFO_0003894","disease","ENSG00000073756","gene"
"EFO_0003894","disease","ENSG00000168356","gene"
"EFO_0003894","disease","ENSG00000169083","gene"
"EFO_0003894","disease","ENSG00000177455","gene"
"EFO_0003894","disease","ENSG00000120659","gene"
"EFO_0003894","disease","ENSG00000144285","gene"
"EFO_0003894","disease","ENSG00000183873","gene"
"EFO_0003894","disease","ENSG00000113448","gene"
"EFO_0003894","disease","ENSG00000117594","gene"
"EFO_0003894","disease","ENSG00000132170","gene"
"EFO_0003894","disease","ENSG00000066468","gene"
"EFO_0003894","disease","ENSG00000137745","gene"
"EFO_0003894","disease","ENSG00000196876","gene"
"EFO_0003894","disease","ENSG00000077092","gene"
"EFO_0003894","disease","ENSG00000082175","gene"
"EFO_0003894","disease","ENSG00000131759","gene"
"EFO_0003894","disease","ENSG00000277893","gene"
"EFO_0003894","disease","ENSG00000065989","gene"
"EFO_0003894","disease","ENSG00000185313","gene"
"EFO_0003894","disease","ENSG00000196549","gene"
"EFO_0003894","disease","ENSG00000135862","gene"
"EFO_0003894","disease","ENSG00000136531","gene"
"EFO_0003894","disease","ENSG00000148795","gene"
"EFO_0003894","disease","ENSG00000162434","gene"
"EFO_0003894","disease","ENSG00000184588","gene"
"EFO_0003894","disease","ENSG00000258839","gene"
"EFO_0003894","disease","ENSG00000118113","gene"
"EFO_0003894","disease","ENSG00000128271","gene"
"EFO_0003894","disease","ENSG00000164258","gene"
"EFO_0003894","disease","ENSG00000105650","gene"
"EFO_0003894","disease","ENSG00000111537","gene"
"EFO_0003894","disease","ENSG00000125538","gene"
"EFO_0003894","disease","ENSG00000196611","gene"
"EFO_0003894","disease","ENSG00000137673","gene"
"EFO_0003894","disease","ENSG00000077238","gene"
"EFO_0003894","disease","ENSG00000084674","gene"
"EFO_0003894","disease","ENSG00000118271","gene"
"EFO_0003894","disease","ENSG00000153253","gene"
"EFO_0003894","disease","ENSG00000007314","gene"
"EFO_0003894","disease","ENSG00000113580","gene"
"EFO_0003894","disease","ENSG00000132639","gene"
"EFO_0003894","disease","ENSG00000136546","gene"
"EFO_0003894","disease","ENSG00000196839","gene"
"EFO_0003894","disease","ENSG00000151623","gene"
"EFO_0003894","disease","ENSG00000169432","gene"
"EFO_0003894","disease","ENSG00000172819","gene"
"EFO_0003894","disease","ENSG00000198793","gene"
"EFO_0003894","disease","ENSG00000136244","gene"
"EFO_0004893","disease","ENSG00000169083","gene"
"EFO_0007148","disease","ENSG00000110799","gene"
"EFO_0007148","disease","ENSG00000143839","gene"
"EFO_0007148","disease","ENSG00000130635","gene"
"EFO_0007148","disease","ENSG00000043591","gene"
"EFO_0007148","disease","ENSG00000159640","gene"
"EFO_0007173","disease","ENSG00000010610","gene"
"EFO_0007498","disease","ENSG00000106628","gene"
"EFO_0007498","disease","ENSG00000232810","gene"
"EFO_0007498","disease","ENSG00000100479","gene"
"EFO_0007498","disease","ENSG00000143799","gene"
"EFO_0007498","disease","ENSG00000146143","gene"
"EFO_0007498","disease","ENSG00000156738","gene"
"EFO_0007498","disease","ENSG00000077514","gene"
"EFO_0007498","disease","ENSG00000116824","gene"
"EFO_0007498","disease","ENSG00000134460","gene"
"EFO_0007498","disease","ENSG00000157404","gene"
"EFO_0007498","disease","ENSG00000160791","gene"
"EFO_0007498","disease","ENSG00000004468","gene"
"EFO_0007498","disease","ENSG00000119535","gene"
"EFO_0007498","disease","ENSG00000148053","gene"
"EFO_0007498","disease","ENSG00000148229","gene"
"EFO_0007498","disease","ENSG00000171094","gene"
"EFO_0007498","disease","ENSG00000177084","gene"
"EFO_0007498","disease","ENSG00000120949","gene"
"EFO_0007498","disease","ENSG00000010610","gene"
"EFO_0007498","disease","ENSG00000111537","gene"
"EFO_0007498","disease","ENSG00000125538","gene"
"EFO_0007498","disease","ENSG00000104687","gene"
"EFO_0007498","disease","ENSG00000077097","gene"
"EFO_0007498","disease","ENSG00000131747","gene"
"EFO_0007498","disease","ENSG00000005844","gene"
"EFO_0007498","disease","ENSG00000096968","gene"
"EFO_0007498","disease","ENSG00000169442","gene"
"EFO_0007498","disease","ENSG00000175482","gene"
"EFO_0007498","disease","ENSG00000062822","gene"
"EFO_0007498","disease","ENSG00000101868","gene"
"EFO_0007498","disease","ENSG00000113580","gene"
"EFO_0007498","disease","ENSG00000198056","gene"
"EFO_0007498","disease","ENSG00000198400","gene"
"EFO_0007498","disease","ENSG00000014138","gene"
"EFO_0007498","disease","ENSG00000136244","gene"
"EFO_0008502","disease","ENSG00000104267","gene"
"EFO_0008502","disease","ENSG00000164692","gene"
"EFO_0008502","disease","ENSG00000134871","gene"
"EFO_0008502","disease","ENSG00000105675","gene"
"EFO_0008502","disease","ENSG00000108821","gene"
"EFO_0008502","disease","ENSG00000182333","gene"
"EFO_0008502","disease","ENSG00000060718","gene"
"EFO_0008502","disease","ENSG00000142173","gene"
"EFO_0008502","disease","ENSG00000130635","gene"
"EFO_0008502","disease","ENSG00000168542","gene"
"EFO_0008502","disease","ENSG00000111319","gene"
"EFO_0008502","disease","ENSG00000139219","gene"
"EFO_0008502","disease","ENSG00000110148","gene"
"EFO_0008502","disease","ENSG00000163359","gene"
"EFO_0008502","disease","ENSG00000187498","gene"
"EFO_0008502","disease","ENSG00000204262","gene"
"EFO_0008502","disease","ENSG00000115414","gene"
"EFO_0008502","disease","ENSG00000196839","gene"
"EFO_1000885","disease","ENSG00000108821","gene"
"EFO_1000885","disease","ENSG00000066468","gene"
"EFO_1000885","disease","ENSG00000121966","gene"
"EFO_1000954","disease","ENSG00000090266","gene"
"EFO_1000954","disease","ENSG00000091831","gene"
"EFO_1000954","disease","ENSG00000109390","gene"
"EFO_1000954","disease","ENSG00000092969","gene"
"EFO_1000954","disease","ENSG00000145545","gene"
"EFO_1000954","disease","ENSG00000198695","gene"
"EFO_1000954","disease","ENSG00000213619","gene"
"EFO_1000954","disease","ENSG00000232810","gene"
"EFO_1000954","disease","ENSG00000073756","gene"
"EFO_1000954","disease","ENSG00000123545","gene"
"EFO_1000954","disease","ENSG00000125356","gene"
"EFO_1000954","disease","ENSG00000147684","gene"
"EFO_1000954","disease","ENSG00000165264","gene"
"EFO_1000954","disease","ENSG00000204231","gene"
"EFO_1000954","disease","ENSG00000136521","gene"
"EFO_1000954","disease","ENSG00000164182","gene"
"EFO_1000954","disease","ENSG00000168653","gene"
"EFO_1000954","disease","ENSG00000170906","gene"
"EFO_1000954","disease","ENSG00000139842","gene"
"EFO_1000954","disease","ENSG00000140009","gene"
"EFO_1000954","disease","ENSG00000147123","gene"
"EFO_1000954","disease","ENSG00000178057","gene"
"EFO_1000954","disease","ENSG00000178127","gene"
"EFO_1000954","disease","ENSG00000186010","gene"
"EFO_1000954","disease","ENSG00000239732","gene"
"EFO_1000954","disease","ENSG00000095303","gene"
"EFO_1000954","disease","ENSG00000106123","gene"
"EFO_1000954","disease","ENSG00000115159","gene"
"EFO_1000954","disease","ENSG00000134460","gene"
"EFO_1000954","disease","ENSG00000138735","gene"
"EFO_1000954","disease","ENSG00000047936","gene"
"EFO_1000954","disease","ENSG00000082175","gene"
"EFO_1000954","disease","ENSG00000099795","gene"
"EFO_1000954","disease","ENSG00000119013","gene"
"EFO_1000954","disease","ENSG00000119535","gene"
"EFO_1000954","disease","ENSG00000166136","gene"
"EFO_1000954","disease","ENSG00000212907","gene"
"EFO_1000954","disease","ENSG00000137806","gene"
"EFO_1000954","disease","ENSG00000189043","gene"
"EFO_1000954","disease","ENSG00000198886","gene"
"EFO_1000954","disease","ENSG00000106462","gene"
"EFO_1000954","disease","ENSG00000115286","gene"
"EFO_1000954","disease","ENSG00000131495","gene"
"EFO_1000954","disease","ENSG00000167792","gene"
"EFO_1000954","disease","ENSG00000184983","gene"
"EFO_1000954","disease","ENSG00000198734","gene"
"EFO_1000954","disease","ENSG00000198888","gene"
"EFO_1000954","disease","ENSG00000065518","gene"
"EFO_1000954","disease","ENSG00000119421","gene"
"EFO_1000954","disease","ENSG00000145494","gene"
"EFO_1000954","disease","ENSG00000164258","gene"
"EFO_1000954","disease","ENSG00000183648","gene"
"EFO_1000954","disease","ENSG00000185633","gene"
"EFO_1000954","disease","ENSG00000105723","gene"
"EFO_1000954","disease","ENSG00000132681","gene"
"EFO_1000954","disease","ENSG00000158864","gene"
"EFO_1000954","disease","ENSG00000196664","gene"
"EFO_1000954","disease","ENSG00000100385","gene"
"EFO_1000954","disease","ENSG00000084674","gene"
"EFO_1000954","disease","ENSG00000116678","gene"
"EFO_1000954","disease","ENSG00000180210","gene"
"EFO_1000954","disease","ENSG00000198786","gene"
"EFO_1000954","disease","ENSG00000198840","gene"
"EFO_1000954","disease","ENSG00000267855","gene"
"EFO_1000954","disease","ENSG00000023228","gene"
"EFO_1000954","disease","ENSG00000109163","gene"
"EFO_1000954","disease","ENSG00000110717","gene"
"EFO_1000954","disease","ENSG00000140990","gene"
"EFO_1000954","disease","ENSG00000160194","gene"
"EFO_1000954","disease","ENSG00000168418","gene"
"EFO_1000954","disease","ENSG00000004779","gene"
"EFO_1000954","disease","ENSG00000113580","gene"
"EFO_1000954","disease","ENSG00000130414","gene"
"EFO_1000954","disease","ENSG00000139180","gene"
"EFO_1000954","disease","ENSG00000151366","gene"
"EFO_1000954","disease","ENSG00000174886","gene"
"EFO_1000954","disease","ENSG00000184752","gene"
"EFO_1000954","disease","ENSG00000198763","gene"
"EFO_1000954","disease","ENSG00000117601","gene"
"EFO_1000954","disease","ENSG00000128609","gene"
"EFO_1001121","disease","ENSG00000090266","gene"
"EFO_1001121","disease","ENSG00000109390","gene"
"EFO_1001121","disease","ENSG00000113161","gene"
"EFO_1001121","disease","ENSG00000111424","gene"
"EFO_1001121","disease","ENSG00000168539","gene"
"EFO_1001121","disease","ENSG00000171105","gene"
"EFO_1001121","disease","ENSG00000176890","gene"
"EFO_1001121","disease","ENSG00000198695","gene"
"EFO_1001121","disease","ENSG00000213619","gene"
"EFO_1001121","disease","ENSG00000232810","gene"
"EFO_1001121","disease","ENSG00000123545","gene"
"EFO_1001121","disease","ENSG00000125356","gene"
"EFO_1001121","disease","ENSG00000143799","gene"
"EFO_1001121","disease","ENSG00000147684","gene"
"EFO_1001121","disease","ENSG00000165264","gene"
"EFO_1001121","disease","ENSG00000136521","gene"
"EFO_1001121","disease","ENSG00000164182","gene"
"EFO_1001121","disease","ENSG00000168412","gene"
"EFO_1001121","disease","ENSG00000168653","gene"
"EFO_1001121","disease","ENSG00000170906","gene"
"EFO_1001121","disease","ENSG00000132170","gene"
"EFO_1001121","disease","ENSG00000147123","gene"
"EFO_1001121","disease","ENSG00000151067","gene"
"EFO_1001121","disease","ENSG00000178057","gene"
"EFO_1001121","disease","ENSG00000178127","gene"
"EFO_1001121","disease","ENSG00000186010","gene"
"EFO_1001121","disease","ENSG00000239732","gene"
"EFO_1001121","disease","ENSG00000115159","gene"
"EFO_1001121","disease","ENSG00000099795","gene"
"EFO_1001121","disease","ENSG00000118432","gene"
"EFO_1001121","disease","ENSG00000119013","gene"
"EFO_1001121","disease","ENSG00000143839","gene"
"EFO_1001121","disease","ENSG00000166136","gene"
"EFO_1001121","disease","ENSG00000167941","gene"
"EFO_1001121","disease","ENSG00000212907","gene"
"EFO_1001121","disease","ENSG00000137806","gene"
"EFO_1001121","disease","ENSG00000189043","gene"
"EFO_1001121","disease","ENSG00000198886","gene"
"EFO_1001121","disease","ENSG00000115286","gene"
"EFO_1001121","disease","ENSG00000131495","gene"
"EFO_1001121","disease","ENSG00000167792","gene"
"EFO_1001121","disease","ENSG00000184983","gene"
"EFO_1001121","disease","ENSG00000198888","gene"
"EFO_1001121","disease","ENSG00000065518","gene"
"EFO_1001121","disease","ENSG00000118113","gene"
"EFO_1001121","disease","ENSG00000118972","gene"
"EFO_1001121","disease","ENSG00000119421","gene"
"EFO_1001121","disease","ENSG00000140675","gene"
"EFO_1001121","disease","ENSG00000145494","gene"
"EFO_1001121","disease","ENSG00000164258","gene"
"EFO_1001121","disease","ENSG00000183648","gene"
"EFO_1001121","disease","ENSG00000185633","gene"
"EFO_1001121","disease","ENSG00000010610","gene"
"EFO_1001121","disease","ENSG00000134640","gene"
"EFO_1001121","disease","ENSG00000158864","gene"
"EFO_1001121","disease","ENSG00000196664","gene"
"EFO_1001121","disease","ENSG00000187486","gene"
"EFO_1001121","disease","ENSG00000084674","gene"
"EFO_1001121","disease","ENSG00000112164","gene"
"EFO_1001121","disease","ENSG00000169174","gene"
"EFO_1001121","disease","ENSG00000188778","gene"
"EFO_1001121","disease","ENSG00000198786","gene"
"EFO_1001121","disease","ENSG00000198840","gene"
"EFO_1001121","disease","ENSG00000267855","gene"
"EFO_1001121","disease","ENSG00000023228","gene"
"EFO_1001121","disease","ENSG00000110717","gene"
"EFO_1001121","disease","ENSG00000118271","gene"
"EFO_1001121","disease","ENSG00000140990","gene"
"EFO_1001121","disease","ENSG00000160194","gene"
"EFO_1001121","disease","ENSG00000197635","gene"
"EFO_1001121","disease","ENSG00000004779","gene"
"EFO_1001121","disease","ENSG00000130414","gene"
"EFO_1001121","disease","ENSG00000133019","gene"
"EFO_1001121","disease","ENSG00000139180","gene"
"EFO_1001121","disease","ENSG00000151366","gene"
"EFO_1001121","disease","ENSG00000174886","gene"
"EFO_1001121","disease","ENSG00000181072","gene"
"EFO_1001121","disease","ENSG00000184752","gene"
"EFO_1001121","disease","ENSG00000198763","gene"
"EFO_1001121","disease","ENSG00000128609","gene"
"EFO_1001121","disease","ENSG00000136244","gene"
"EFO_1001330","disease","ENSG00000187266","gene"
"EFO_1001451","disease","ENSG00000091831","gene"
"EFO_1001451","disease","ENSG00000105329","gene"
"EFO_1001451","disease","ENSG00000112115","gene"
"EFO_1001451","disease","ENSG00000122025","gene"
"EFO_1001451","disease","ENSG00000198851","gene"
"EFO_1001451","disease","ENSG00000091181","gene"
"EFO_1001451","disease","ENSG00000113263","gene"
"EFO_1001451","disease","ENSG00000166501","gene"
"EFO_1001451","disease","ENSG00000232810","gene"
"EFO_1001451","disease","ENSG00000115594","gene"
"EFO_1001451","disease","ENSG00000165025","gene"
"EFO_1001451","disease","ENSG00000177455","gene"
"EFO_1001451","disease","ENSG00000196569","gene"
"EFO_1001451","disease","ENSG00000010671","gene"
"EFO_1001451","disease","ENSG00000101336","gene"
"EFO_1001451","disease","ENSG00000105851","gene"
"EFO_1001451","disease","ENSG00000141837","gene"
"EFO_1001451","disease","ENSG00000159110","gene"
"EFO_1001451","disease","ENSG00000254087","gene"
"EFO_1001451","disease","ENSG00000007312","gene"
"EFO_1001451","disease","ENSG00000132170","gene"
"EFO_1001451","disease","ENSG00000163932","gene"
"EFO_1001451","disease","ENSG00000166148","gene"
"EFO_1001451","disease","ENSG00000183813","gene"
"EFO_1001451","disease","ENSG00000012124","gene"
"EFO_1001451","disease","ENSG00000066468","gene"
"EFO_1001451","disease","ENSG00000102524","gene"
"EFO_1001451","disease","ENSG00000134460","gene"
"EFO_1001451","disease","ENSG00000160791","gene"
"EFO_1001451","disease","ENSG00000177663","gene"
"EFO_1001451","disease","ENSG00000105383","gene"
"EFO_1001451","disease","ENSG00000160255","gene"
"EFO_1001451","disease","ENSG00000160654","gene"
"EFO_1001451","disease","ENSG00000171791","gene"
"EFO_1001451","disease","ENSG00000027697","gene"
"EFO_1001451","disease","ENSG00000097007","gene"
"EFO_1001451","disease","ENSG00000110944","gene"
"EFO_1001451","disease","ENSG00000148229","gene"
"EFO_1001451","disease","ENSG00000115232","gene"
"EFO_1001451","disease","ENSG00000121966","gene"
"EFO_1001451","disease","ENSG00000167286","gene"
"EFO_1001451","disease","ENSG00000010810","gene"
"EFO_1001451","disease","ENSG00000027075","gene"
"EFO_1001451","disease","ENSG00000142173","gene"
"EFO_1001451","disease","ENSG00000170989","gene"
"EFO_1001451","disease","ENSG00000010610","gene"
"EFO_1001451","disease","ENSG00000105397","gene"
"EFO_1001451","disease","ENSG00000111537","gene"
"EFO_1001451","disease","ENSG00000160716","gene"
"EFO_1001451","disease","ENSG00000168542","gene"
"EFO_1001451","disease","ENSG00000001626","gene"
"EFO_1001451","disease","ENSG00000100385","gene"
"EFO_1001451","disease","ENSG00000113525","gene"
"EFO_1001451","disease","ENSG00000065675","gene"
"EFO_1001451","disease","ENSG00000077238","gene"
"EFO_1001451","disease","ENSG00000105810","gene"
"EFO_1001451","disease","ENSG00000111319","gene"
"EFO_1001451","disease","ENSG00000163599","gene"
"EFO_1001451","disease","ENSG00000005844","gene"
"EFO_1001451","disease","ENSG00000171608","gene"
"EFO_1001451","disease","ENSG00000182866","gene"
"EFO_1001451","disease","ENSG00000197635","gene"
"EFO_1001451","disease","ENSG00000105639","gene"
"EFO_1001451","disease","ENSG00000120217","gene"
"EFO_1001451","disease","ENSG00000134352","gene"
"EFO_1001451","disease","ENSG00000142166","gene"
"EFO_1001451","disease","ENSG00000188389","gene"
"EFO_1001451","disease","ENSG00000196639","gene"
"EFO_1001451","disease","ENSG00000198793","gene"
"EFO_1001451","disease","ENSG00000196262","gene"
"EFO_1001978","disease","ENSG00000092969","gene"
"EFO_1001978","disease","ENSG00000066468","gene"
"Orphanet_101071","disease","ENSG00000022355","gene"
"Orphanet_101071","disease","ENSG00000068024","gene"
"Orphanet_101071","disease","ENSG00000182389","gene"
"Orphanet_101071","disease","ENSG00000101204","gene"
"Orphanet_101071","disease","ENSG00000120251","gene"
"Orphanet_101071","disease","ENSG00000141837","gene"
"Orphanet_101071","disease","ENSG00000144285","gene"
"Orphanet_101071","disease","ENSG00000166006","gene"
"Orphanet_101071","disease","ENSG00000075043","gene"
"Orphanet_101071","disease","ENSG00000111262","gene"
"Orphanet_101071","disease","ENSG00000187486","gene"
"Orphanet_101071","disease","ENSG00000204681","gene"
"Orphanet_101071","disease","ENSG00000177301","gene"
"Orphanet_101071","disease","ENSG00000105409","gene"
"Orphanet_1027","disease","ENSG00000169083","gene"
"Orphanet_1027","disease","ENSG00000119699","gene"
"Orphanet_1027","disease","ENSG00000113721","gene"
"Orphanet_1027","disease","ENSG00000139219","gene"
"Orphanet_1027","disease","ENSG00000138039","gene"
"Orphanet_1187","disease","ENSG00000196876","gene"
"EFO_0007343","disease","ENSG00000112115","gene"
"EFO_0007512","disease","ENSG00000105675","gene"
"EFO_0007512","disease","ENSG00000123201","gene"
"EFO_0007512","disease","ENSG00000061918","gene"
"EFO_0007512","disease","ENSG00000077092","gene"
"EFO_0007512","disease","ENSG00000131759","gene"
"EFO_0007512","disease","ENSG00000113580","gene"
"EFO_0007512","disease","ENSG00000172819","gene"
"EFO_0009447","disease","ENSG00000022355","gene"
"EFO_0009447","disease","ENSG00000113327","gene"
"EFO_0009447","disease","ENSG00000145864","gene"
"EFO_0009447","disease","ENSG00000166206","gene"
"EFO_0009447","disease","ENSG00000268089","gene"
"EFO_0009447","disease","ENSG00000011677","gene"
"EFO_0009447","disease","ENSG00000112038","gene"
"EFO_0009447","disease","ENSG00000123201","gene"
"EFO_0009447","disease","ENSG00000061918","gene"
"EFO_0009447","disease","ENSG00000145863","gene"
"EFO_0009447","disease","ENSG00000187730","gene"
"EFO_0009447","disease","ENSG00000163288","gene"
"EFO_0009447","disease","ENSG00000186297","gene"
"EFO_0009447","disease","ENSG00000102287","gene"
"EFO_0009447","disease","ENSG00000109158","gene"
"EFO_0009447","disease","ENSG00000151834","gene"
"EFO_0009447","disease","ENSG00000182256","gene"
"EFO_0009447","disease","ENSG00000163285","gene"
"EFO_0009447","disease","ENSG00000094755","gene"
"EFO_0009447","disease","ENSG00000159640","gene"
"EFO_0009845","disease","ENSG00000129167","gene"
"EFO_1000364","disease","ENSG00000091831","gene"
"EFO_1000364","disease","ENSG00000112115","gene"
"EFO_1000364","disease","ENSG00000232810","gene"
"EFO_1000364","disease","ENSG00000112715","gene"
"EFO_1000364","disease","ENSG00000102524","gene"
"EFO_1000364","disease","ENSG00000157404","gene"
"EFO_1000364","disease","ENSG00000082175","gene"
"EFO_1000364","disease","ENSG00000171094","gene"
"EFO_1000364","disease","ENSG00000121879","gene"
"EFO_1000364","disease","ENSG00000141736","gene"
"EFO_1000364","disease","ENSG00000128271","gene"
"EFO_1000364","disease","ENSG00000010610","gene"
"EFO_1000364","disease","ENSG00000065361","gene"
"EFO_1000364","disease","ENSG00000111537","gene"
