"source","source_type","target","target_type"
"ENSG00000175868","gene","R-HSA-418555","reactome"
"ENSG00000175868","gene","R-HSA-419812","reactome"
"ENSG00000175868","gene","R-HSA-9660821","reactome"
"ENSG00000176387","gene","R-HSA-194002","reactome"
"ENSG00000176890","gene","R-HSA-499943","reactome"
"ENSG00000176890","gene","R-HSA-69205","reactome"
"ENSG00000182326","gene","R-HSA-977606","reactome"
"ENSG00000182326","gene","R-HSA-166663","reactome"
"ENSG00000182326","gene","R-HSA-173623","reactome"
"ENSG00000182578","gene","R-HSA-449836","reactome"
"ENSG00000182578","gene","R-HSA-8853884","reactome"
"ENSG00000186090","gene","R-HSA-112314","reactome"
"ENSG00000196591","gene","R-HSA-9619665","reactome"
"ENSG00000196591","gene","R-HSA-9679191","reactome"
"ENSG00000196591","gene","R-HSA-9022699","reactome"
"ENSG00000196591","gene","R-HSA-2122947","reactome"
"ENSG00000196591","gene","R-HSA-2644606","reactome"
"ENSG00000196591","gene","R-HSA-2894862","reactome"
"ENSG00000196591","gene","R-HSA-350054","reactome"
"ENSG00000196591","gene","R-HSA-4551638","reactome"
"ENSG00000196591","gene","R-HSA-193670","reactome"
"ENSG00000196591","gene","R-HSA-3214815","reactome"
"ENSG00000196591","gene","R-HSA-427389","reactome"
"ENSG00000196591","gene","R-HSA-427413","reactome"
"ENSG00000196591","gene","R-HSA-6804758","reactome"
"ENSG00000196591","gene","R-HSA-73762","reactome"
"ENSG00000196591","gene","R-HSA-8943724","reactome"
"ENSG00000196591","gene","R-HSA-9022692","reactome"
"ENSG00000196591","gene","R-HSA-9615017","reactome"
"ENSG00000196591","gene","R-HSA-983231","reactome"
"ENSG00000198695","gene","R-HSA-611105","reactome"
"ENSG00000198695","gene","R-HSA-6799198","reactome"
"ENSG00000213619","gene","R-HSA-611105","reactome"
"ENSG00000213619","gene","R-HSA-6799198","reactome"
"ENSG00000232810","gene","R-HSA-6785807","reactome"
"ENSG00000232810","gene","R-HSA-381340","reactome"
"ENSG00000232810","gene","R-HSA-5357786","reactome"
"ENSG00000232810","gene","R-HSA-5357905","reactome"
"ENSG00000232810","gene","R-HSA-5357956","reactome"
"ENSG00000232810","gene","R-HSA-5626978","reactome"
"ENSG00000232810","gene","R-HSA-5668541","reactome"
"ENSG00000232810","gene","R-HSA-6783783","reactome"
"ENSG00000232810","gene","R-HSA-75893","reactome"
"ENSG00000261456","gene","R-HSA-1445148","reactome"
"ENSG00000261456","gene","R-HSA-190840","reactome"
"ENSG00000261456","gene","R-HSA-190861","reactome"
"ENSG00000261456","gene","R-HSA-2132295","reactome"
"ENSG00000261456","gene","R-HSA-2467813","reactome"
"ENSG00000261456","gene","R-HSA-2500257","reactome"
"ENSG00000261456","gene","R-HSA-3371497","reactome"
"ENSG00000261456","gene","R-HSA-380320","reactome"
"ENSG00000261456","gene","R-HSA-437239","reactome"
"ENSG00000261456","gene","R-HSA-5617833","reactome"
"ENSG00000261456","gene","R-HSA-5626467","reactome"
"ENSG00000261456","gene","R-HSA-5663220","reactome"
"ENSG00000261456","gene","R-HSA-6807878","reactome"
"ENSG00000261456","gene","R-HSA-6811434","reactome"
"ENSG00000261456","gene","R-HSA-6811436","reactome"
"ENSG00000261456","gene","R-HSA-68877","reactome"
"ENSG00000261456","gene","R-HSA-8852276","reactome"
"ENSG00000261456","gene","R-HSA-8955332","reactome"
"ENSG00000261456","gene","R-HSA-9609690","reactome"
"ENSG00000261456","gene","R-HSA-9609736","reactome"
"ENSG00000261456","gene","R-HSA-9619483","reactome"
"ENSG00000261456","gene","R-HSA-9646399","reactome"
"ENSG00000261456","gene","R-HSA-9648025","reactome"
"ENSG00000261456","gene","R-HSA-9668328","reactome"
"ENSG00000261456","gene","R-HSA-983189","reactome"
"ENSG00000073756","gene","R-HSA-6785807","reactome"
"ENSG00000073756","gene","R-HSA-9027604","reactome"
"ENSG00000073756","gene","R-HSA-6783783","reactome"
"ENSG00000073756","gene","R-HSA-197264","reactome"
"ENSG00000073756","gene","R-HSA-2142770","reactome"
"ENSG00000073756","gene","R-HSA-2162123","reactome"
"ENSG00000073756","gene","R-HSA-9018677","reactome"
"ENSG00000073756","gene","R-HSA-9018679","reactome"
"ENSG00000073756","gene","R-HSA-9025094","reactome"
"ENSG00000089558","gene","R-HSA-1296072","reactome"
"ENSG00000100479","gene","R-HSA-110314","reactome"
"ENSG00000100479","gene","R-HSA-5651801","reactome"
"ENSG00000100479","gene","R-HSA-5656169","reactome"
"ENSG00000100479","gene","R-HSA-5685942","reactome"
"ENSG00000100479","gene","R-HSA-5696397","reactome"
"ENSG00000100479","gene","R-HSA-5696400","reactome"
"ENSG00000100479","gene","R-HSA-6782135","reactome"
"ENSG00000100479","gene","R-HSA-6782210","reactome"
"ENSG00000100479","gene","R-HSA-68952","reactome"
"ENSG00000100479","gene","R-HSA-68962","reactome"
"ENSG00000115594","gene","R-HSA-9679191","reactome"
"ENSG00000115594","gene","R-HSA-9020702","reactome"
"ENSG00000115594","gene","R-HSA-6783783","reactome"
"ENSG00000115825","gene","R-HSA-1660661","reactome"
