"source","source_type","target","target_type"
"CHEMBL1201293","drug","ENSG00000109158","gene"
"CHEMBL1201293","drug","ENSG00000151834","gene"
"CHEMBL1201293","drug","ENSG00000182256","gene"
"CHEMBL1201293","drug","ENSG00000163285","gene"
"CHEMBL1201293","drug","ENSG00000094755","gene"
"CHEMBL1201293","drug","ENSG00000161509","gene"
"CHEMBL1429","drug","ENSG00000198049","gene"
"CHEMBL1429","drug","ENSG00000166148","gene"
"CHEMBL1429","drug","ENSG00000126895","gene"
"CHEMBL2178422","drug","ENSG00000064989","gene"
"CHEMBL3187365","drug","ENSG00000102468","gene"
"CHEMBL3187365","drug","ENSG00000149295","gene"
"CHEMBL473","drug","ENSG00000055118","gene"
"CHEMBL595","drug","ENSG00000132170","gene"
"CHEMBL856","drug","ENSG00000145864","gene"
"CHEMBL856","drug","ENSG00000166206","gene"
"CHEMBL856","drug","ENSG00000168356","gene"
"CHEMBL856","drug","ENSG00000144285","gene"
"CHEMBL856","drug","ENSG00000183873","gene"
"CHEMBL856","drug","ENSG00000196876","gene"
"CHEMBL856","drug","ENSG00000185313","gene"
"CHEMBL856","drug","ENSG00000136531","gene"
"CHEMBL856","drug","ENSG00000163288","gene"
"CHEMBL856","drug","ENSG00000153253","gene"
"CHEMBL856","drug","ENSG00000007314","gene"
"CHEMBL856","drug","ENSG00000136546","gene"
"CHEMBL856","drug","ENSG00000169432","gene"
"CHEMBL1201201","drug","ENSG00000103546","gene"
"CHEMBL1201201","drug","ENSG00000108576","gene"
"CHEMBL1201201","drug","ENSG00000142319","gene"
"CHEMBL1201346","drug","ENSG00000012779","gene"
"CHEMBL1201346","drug","ENSG00000073756","gene"
"CHEMBL1201346","drug","ENSG00000132170","gene"
"CHEMBL1201346","drug","ENSG00000095303","gene"
"CHEMBL1201577","drug","ENSG00000146648","gene"
"CHEMBL13","drug","ENSG00000043591","gene"
"CHEMBL1561","drug","ENSG00000171298","gene"
"CHEMBL1561","drug","ENSG00000257335","gene"
"CHEMBL1655","drug","ENSG00000091831","gene"
"CHEMBL1655","drug","ENSG00000140009","gene"
"CHEMBL1742994","drug","ENSG00000101162","gene"
"CHEMBL1742994","drug","ENSG00000261456","gene"
"CHEMBL1742994","drug","ENSG00000104833","gene"
"CHEMBL1742994","drug","ENSG00000137267","gene"
"CHEMBL1742994","drug","ENSG00000120949","gene"
"CHEMBL1742994","drug","ENSG00000188229","gene"
"CHEMBL1742994","drug","ENSG00000196230","gene"
"CHEMBL1742994","drug","ENSG00000137285","gene"
"CHEMBL1742994","drug","ENSG00000258947","gene"
"CHEMBL1742994","drug","ENSG00000176014","gene"
"CHEMBL235668","drug","ENSG00000025708","gene"
"CHEMBL461101","drug","ENSG00000117400","gene"
"CHEMBL471","drug","ENSG00000055118","gene"
"CHEMBL471","drug","ENSG00000043591","gene"
"CHEMBL471","drug","ENSG00000169252","gene"
"CHEMBL477","drug","ENSG00000170425","gene"
"CHEMBL477","drug","ENSG00000163485","gene"
"CHEMBL477","drug","ENSG00000282608","gene"
"CHEMBL477","drug","ENSG00000128271","gene"
"CHEMBL967","drug","ENSG00000022355","gene"
"CHEMBL967","drug","ENSG00000113327","gene"
"CHEMBL967","drug","ENSG00000011677","gene"
"CHEMBL967","drug","ENSG00000186297","gene"
"CHEMBL967","drug","ENSG00000151834","gene"
"CHEMBL967","drug","ENSG00000182256","gene"
"CHEMBL967","drug","ENSG00000163285","gene"
"CHEMBL1201342","drug","ENSG00000168539","gene"
"CHEMBL1201342","drug","ENSG00000147246","gene"
"CHEMBL1201587","drug","ENSG00000169442","gene"
"CHEMBL1491","drug","ENSG00000151067","gene"
"CHEMBL1491","drug","ENSG00000157388","gene"
"CHEMBL1491","drug","ENSG00000102001","gene"
"CHEMBL1491","drug","ENSG00000081248","gene"
"CHEMBL1566","drug","ENSG00000243480","gene"
"CHEMBL1566","drug","ENSG00000257335","gene"
"CHEMBL1743062","drug","ENSG00000128052","gene"
"CHEMBL181","drug","ENSG00000121361","gene"
"CHEMBL181","drug","ENSG00000187486","gene"
"CHEMBL2095212","drug","ENSG00000188778","gene"
"CHEMBL2103830","drug","ENSG00000165025","gene"
"CHEMBL2103870","drug","ENSG00000001626","gene"
"CHEMBL408","drug","ENSG00000132170","gene"
"CHEMBL429910","drug","ENSG00000140675","gene"
"CHEMBL779","drug","ENSG00000138735","gene"
"CHEMBL1108","drug","ENSG00000151577","gene"
"CHEMBL1108","drug","ENSG00000102468","gene"
"CHEMBL1108","drug","ENSG00000149295","gene"
"CHEMBL1108","drug","ENSG00000069696","gene"
"CHEMBL1164729","drug","ENSG00000158125","gene"
"CHEMBL1201505","drug","ENSG00000171557","gene"
"CHEMBL1201505","drug","ENSG00000171560","gene"
"CHEMBL1201505","drug","ENSG00000171564","gene"
"CHEMBL1589","drug","ENSG00000006071","gene"
"CHEMBL1589","drug","ENSG00000187486","gene"
"CHEMBL1742423","drug","ENSG00000196639","gene"
"CHEMBL1983268","drug","ENSG00000047936","gene"
"CHEMBL1983268","drug","ENSG00000140538","gene"
"CHEMBL1983268","drug","ENSG00000148053","gene"
"CHEMBL1983268","drug","ENSG00000171094","gene"
"CHEMBL1983268","drug","ENSG00000198400","gene"
"CHEMBL2028019","drug","ENSG00000151577","gene"
"CHEMBL2028019","drug","ENSG00000149295","gene"
"CHEMBL2043437","drug","ENSG00000128602","gene"
"CHEMBL206253","drug","ENSG00000115353","gene"
"CHEMBL2097081","drug","ENSG00000123201","gene"
"CHEMBL2097081","drug","ENSG00000061918","gene"
"CHEMBL3414621","drug","ENSG00000106462","gene"
"CHEMBL3545057","drug","ENSG00000018625","gene"
"CHEMBL3545057","drug","ENSG00000163399","gene"
"CHEMBL3545057","drug","ENSG00000132681","gene"
"CHEMBL3545057","drug","ENSG00000105409","gene"
"CHEMBL3545367","drug","ENSG00000137252","gene"
"CHEMBL3545367","drug","ENSG00000121764","gene"
"CHEMBL866","drug","ENSG00000106348","gene"
"CHEMBL866","drug","ENSG00000178035","gene"
"CHEMBL92","drug","ENSG00000101162","gene"
"CHEMBL92","drug","ENSG00000261456","gene"
"CHEMBL92","drug","ENSG00000104833","gene"
"CHEMBL92","drug","ENSG00000137267","gene"
"CHEMBL92","drug","ENSG00000188229","gene"
"CHEMBL92","drug","ENSG00000196230","gene"
"CHEMBL92","drug","ENSG00000137285","gene"
"CHEMBL92","drug","ENSG00000258947","gene"
"CHEMBL92","drug","ENSG00000176014","gene"
"CHEMBL1471","drug","ENSG00000115353","gene"
"CHEMBL2105695","drug","ENSG00000139287","gene"
"CHEMBL2105695","drug","ENSG00000129167","gene"
"CHEMBL2105759","drug","ENSG00000162434","gene"
"CHEMBL2105759","drug","ENSG00000096968","gene"
"CHEMBL2108709","drug","ENSG00000164692","gene"
"CHEMBL2108709","drug","ENSG00000134871","gene"
"CHEMBL2108709","drug","ENSG00000204291","gene"
"CHEMBL2108709","drug","ENSG00000196739","gene"
"CHEMBL2108709","drug","ENSG00000197565","gene"
"CHEMBL2108709","drug","ENSG00000081052","gene"
"CHEMBL2108709","drug","ENSG00000108821","gene"
"CHEMBL2108709","drug","ENSG00000142156","gene"
"CHEMBL2108709","drug","ENSG00000172752","gene"
"CHEMBL2108709","drug","ENSG00000080573","gene"
"CHEMBL2108709","drug","ENSG00000204248","gene"
"CHEMBL2108709","drug","ENSG00000060718","gene"
"CHEMBL2108709","drug","ENSG00000142173","gene"
"CHEMBL2108709","drug","ENSG00000182871","gene"
"CHEMBL2108709","drug","ENSG00000130635","gene"
"CHEMBL2108709","drug","ENSG00000168542","gene"
"CHEMBL2108709","drug","ENSG00000169031","gene"
"CHEMBL2108709","drug","ENSG00000215018","gene"
"CHEMBL2108709","drug","ENSG00000171502","gene"
"CHEMBL2108709","drug","ENSG00000188153","gene"
"CHEMBL2108709","drug","ENSG00000139219","gene"
"CHEMBL2108709","drug","ENSG00000206384","gene"
"CHEMBL2108709","drug","ENSG00000163359","gene"
"CHEMBL2108709","drug","ENSG00000187498","gene"
"CHEMBL2108709","drug","ENSG00000204262","gene"
"CHEMBL2220442","drug","ENSG00000113161","gene"
"CHEMBL493982","drug","ENSG00000181104","gene"
"CHEMBL516","drug","ENSG00000196639","gene"
"CHEMBL621","drug","ENSG00000102468","gene"
"CHEMBL621","drug","ENSG00000147246","gene"
"CHEMBL621","drug","ENSG00000108576","gene"
"CHEMBL669","drug","ENSG00000102468","gene"
"CHEMBL669","drug","ENSG00000147246","gene"
"CHEMBL84","drug","ENSG00000184428","gene"
"CHEMBL895","drug","ENSG00000116329","gene"
"CHEMBL895","drug","ENSG00000112038","gene"
"CHEMBL895","drug","ENSG00000082556","gene"
"CHEMBL923","drug","ENSG00000160752","gene"
"CHEMBL1201420","drug","ENSG00000122194","gene"
"CHEMBL1201464","drug","ENSG00000138039","gene"
"CHEMBL1213351","drug","ENSG00000112038","gene"
"CHEMBL1743079","drug","ENSG00000140443","gene"
"CHEMBL2108681","drug","ENSG00000110944","gene"
"CHEMBL243712","drug","ENSG00000135914","gene"
"CHEMBL243712","drug","ENSG00000158748","gene"
"CHEMBL243712","drug","ENSG00000186090","gene"
"CHEMBL243712","drug","ENSG00000151577","gene"
"CHEMBL243712","drug","ENSG00000166736","gene"
"CHEMBL243712","drug","ENSG00000178084","gene"
"CHEMBL243712","drug","ENSG00000102468","gene"
"CHEMBL243712","drug","ENSG00000147246","gene"
"CHEMBL243712","drug","ENSG00000149295","gene"
"CHEMBL243712","drug","ENSG00000168830","gene"
"CHEMBL243712","drug","ENSG00000179097","gene"
"CHEMBL243712","drug","ENSG00000148680","gene"
"CHEMBL243712","drug","ENSG00000178394","gene"
"CHEMBL243712","drug","ENSG00000135312","gene"
"CHEMBL243712","drug","ENSG00000186038","gene"
"CHEMBL243712","drug","ENSG00000164270","gene"
"CHEMBL243712","drug","ENSG00000157219","gene"
"CHEMBL243712","drug","ENSG00000179546","gene"
"CHEMBL243712","drug","ENSG00000149305","gene"
"CHEMBL49080","drug","ENSG00000169252","gene"
"CHEMBL511","drug","ENSG00000196639","gene"
"CHEMBL554","drug","ENSG00000146648","gene"
"CHEMBL554","drug","ENSG00000141736","gene"
"CHEMBL766","drug","ENSG00000015413","gene"
"CHEMBL926","drug","ENSG00000043591","gene"
"CHEMBL926","drug","ENSG00000169252","gene"
"CHEMBL997","drug","ENSG00000160752","gene"
"CHEMBL1004","drug","ENSG00000196639","gene"
"CHEMBL1118","drug","ENSG00000103546","gene"
"CHEMBL1118","drug","ENSG00000108576","gene"
"CHEMBL12","drug","ENSG00000022355","gene"
"CHEMBL12","drug","ENSG00000113327","gene"
"CHEMBL12","drug","ENSG00000011677","gene"
"CHEMBL12","drug","ENSG00000186297","gene"
"CHEMBL12","drug","ENSG00000151834","gene"
"CHEMBL12","drug","ENSG00000182256","gene"
"CHEMBL12","drug","ENSG00000163285","gene"
"CHEMBL1201010","drug","ENSG00000151623","gene"
"CHEMBL1201237","drug","ENSG00000043591","gene"
"CHEMBL1201237","drug","ENSG00000169252","gene"
"CHEMBL1282","drug","ENSG00000196664","gene"
"CHEMBL1465","drug","ENSG00000167397","gene"
"CHEMBL175","drug","ENSG00000073756","gene"
"CHEMBL175","drug","ENSG00000095303","gene"
"CHEMBL3833393","drug","ENSG00000126218","gene"
"CHEMBL3833393","drug","ENSG00000101981","gene"
"CHEMBL589","drug","ENSG00000151577","gene"
"CHEMBL589","drug","ENSG00000149295","gene"
"CHEMBL589","drug","ENSG00000069696","gene"
"CHEMBL607","drug","ENSG00000112038","gene"
"CHEMBL714","drug","ENSG00000169252","gene"
"CHEMBL72","drug","ENSG00000103546","gene"
"CHEMBL887","drug","ENSG00000069535","gene"
"CHEMBL1101","drug","ENSG00000168539","gene"
"CHEMBL1237","drug","ENSG00000159640","gene"
"CHEMBL12610","drug","ENSG00000073756","gene"
"CHEMBL12610","drug","ENSG00000095303","gene"
"CHEMBL1382","drug","ENSG00000133019","gene"
"CHEMBL1382","drug","ENSG00000181072","gene"
"CHEMBL1614","drug","ENSG00000018625","gene"
"CHEMBL1614","drug","ENSG00000163399","gene"
"CHEMBL1614","drug","ENSG00000132681","gene"
"CHEMBL1614","drug","ENSG00000105409","gene"
"CHEMBL1685","drug","ENSG00000112038","gene"
"CHEMBL1685","drug","ENSG00000082556","gene"
"CHEMBL1743043","drug","ENSG00000167658","gene"
"CHEMBL1743043","drug","ENSG00000012124","gene"
"CHEMBL3137301","drug","ENSG00000196549","gene"
"CHEMBL334966","drug","ENSG00000169313","gene"
"CHEMBL415606","drug","ENSG00000109163","gene"
"CHEMBL452","drug","ENSG00000022355","gene"
"CHEMBL452","drug","ENSG00000113327","gene"
"CHEMBL452","drug","ENSG00000011677","gene"
"CHEMBL452","drug","ENSG00000186297","gene"
"CHEMBL452","drug","ENSG00000151834","gene"
"CHEMBL452","drug","ENSG00000182256","gene"
"CHEMBL452","drug","ENSG00000163285","gene"
"CHEMBL631","drug","ENSG00000168356","gene"
"CHEMBL631","drug","ENSG00000144285","gene"
"CHEMBL631","drug","ENSG00000183873","gene"
"CHEMBL631","drug","ENSG00000196876","gene"
"CHEMBL631","drug","ENSG00000185313","gene"
"CHEMBL631","drug","ENSG00000136531","gene"
"CHEMBL631","drug","ENSG00000043591","gene"
"CHEMBL631","drug","ENSG00000153253","gene"
"CHEMBL631","drug","ENSG00000007314","gene"
"CHEMBL631","drug","ENSG00000136546","gene"
"CHEMBL631","drug","ENSG00000169252","gene"
"CHEMBL631","drug","ENSG00000169432","gene"
"CHEMBL672","drug","ENSG00000186951","gene"
"CHEMBL797","drug","ENSG00000100346","gene"
"CHEMBL797","drug","ENSG00000006283","gene"
"CHEMBL797","drug","ENSG00000196557","gene"
"CHEMBL100116","drug","ENSG00000147955","gene"
"CHEMBL1193","drug","ENSG00000196639","gene"
"CHEMBL1201764","drug","ENSG00000133019","gene"
"CHEMBL1201764","drug","ENSG00000181072","gene"
"CHEMBL1509","drug","ENSG00000082175","gene"
"CHEMBL1509","drug","ENSG00000151623","gene"
"CHEMBL1650","drug","ENSG00000113580","gene"
"CHEMBL1743029","drug","ENSG00000010610","gene"
"CHEMBL185","drug","ENSG00000176890","gene"
"CHEMBL220492","drug","ENSG00000022355","gene"
"CHEMBL220492","drug","ENSG00000125675","gene"
"CHEMBL220492","drug","ENSG00000155511","gene"
"CHEMBL220492","drug","ENSG00000104267","gene"
"CHEMBL220492","drug","ENSG00000113327","gene"
"CHEMBL220492","drug","ENSG00000171189","gene"
"CHEMBL220492","drug","ENSG00000145864","gene"
"CHEMBL220492","drug","ENSG00000166206","gene"
"CHEMBL220492","drug","ENSG00000168356","gene"
"CHEMBL220492","drug","ENSG00000268089","gene"
"CHEMBL220492","drug","ENSG00000011677","gene"
"CHEMBL220492","drug","ENSG00000120251","gene"
"CHEMBL220492","drug","ENSG00000144285","gene"
"CHEMBL220492","drug","ENSG00000183873","gene"
"CHEMBL220492","drug","ENSG00000145863","gene"
"CHEMBL220492","drug","ENSG00000196876","gene"
"CHEMBL220492","drug","ENSG00000164418","gene"
"CHEMBL220492","drug","ENSG00000185313","gene"
"CHEMBL220492","drug","ENSG00000136531","gene"
"CHEMBL220492","drug","ENSG00000187730","gene"
"CHEMBL220492","drug","ENSG00000163288","gene"
"CHEMBL220492","drug","ENSG00000186297","gene"
"CHEMBL220492","drug","ENSG00000102287","gene"
"CHEMBL220492","drug","ENSG00000109158","gene"
"CHEMBL220492","drug","ENSG00000151834","gene"
"CHEMBL220492","drug","ENSG00000152578","gene"
"CHEMBL220492","drug","ENSG00000167434","gene"
"CHEMBL220492","drug","ENSG00000182256","gene"
"CHEMBL220492","drug","ENSG00000105737","gene"
"CHEMBL220492","drug","ENSG00000163285","gene"
"CHEMBL220492","drug","ENSG00000163873","gene"
"CHEMBL220492","drug","ENSG00000094755","gene"
"CHEMBL220492","drug","ENSG00000153253","gene"
"CHEMBL220492","drug","ENSG00000007314","gene"
"CHEMBL220492","drug","ENSG00000136546","gene"
"CHEMBL220492","drug","ENSG00000149403","gene"
"CHEMBL220492","drug","ENSG00000169432","gene"
"CHEMBL25","drug","ENSG00000073756","gene"
"CHEMBL25","drug","ENSG00000095303","gene"
"CHEMBL264374","drug","ENSG00000112033","gene"
"CHEMBL264374","drug","ENSG00000132170","gene"
"CHEMBL264374","drug","ENSG00000186951","gene"
"CHEMBL3545311","drug","ENSG00000146648","gene"
"CHEMBL3545311","drug","ENSG00000171094","gene"
"CHEMBL405","drug","ENSG00000103546","gene"
"CHEMBL405","drug","ENSG00000142319","gene"
"CHEMBL408513","drug","ENSG00000068024","gene"
"CHEMBL408513","drug","ENSG00000196591","gene"
"CHEMBL408513","drug","ENSG00000147099","gene"
"CHEMBL408513","drug","ENSG00000061273","gene"
"CHEMBL408513","drug","ENSG00000100429","gene"
"CHEMBL408513","drug","ENSG00000094631","gene"
"CHEMBL408513","drug","ENSG00000116478","gene"
"CHEMBL408513","drug","ENSG00000108840","gene"
"CHEMBL408513","drug","ENSG00000171720","gene"
"CHEMBL408513","drug","ENSG00000048052","gene"
"CHEMBL408513","drug","ENSG00000163517","gene"
"CHEMBL475534","drug","ENSG00000151067","gene"
"CHEMBL475534","drug","ENSG00000157388","gene"
"CHEMBL475534","drug","ENSG00000102001","gene"
"CHEMBL475534","drug","ENSG00000081248","gene"
"CHEMBL494","drug","ENSG00000160013","gene"
"CHEMBL1073","drug","ENSG00000006071","gene"
"CHEMBL1073","drug","ENSG00000187486","gene"
"CHEMBL1194666","drug","ENSG00000103546","gene"
"CHEMBL1194666","drug","ENSG00000142319","gene"
"CHEMBL1466","drug","ENSG00000167397","gene"
"CHEMBL2007641","drug","ENSG00000141736","gene"
"CHEMBL2104987","drug","ENSG00000065325","gene"
"CHEMBL2107841","drug","ENSG00000112164","gene"
"CHEMBL2109540","drug","ENSG00000169174","gene"
"CHEMBL629","drug","ENSG00000103546","gene"
"CHEMBL629","drug","ENSG00000108576","gene"
"CHEMBL707","drug","ENSG00000120907","gene"
"CHEMBL707","drug","ENSG00000170214","gene"
"CHEMBL707","drug","ENSG00000171873","gene"
"CHEMBL864","drug","ENSG00000196639","gene"
"CHEMBL894","drug","ENSG00000103546","gene"
"CHEMBL894","drug","ENSG00000142319","gene"
"CHEMBL94454","drug","ENSG00000196639","gene"
"CHEMBL1086","drug","ENSG00000183873","gene"
"CHEMBL1086","drug","ENSG00000185313","gene"
"CHEMBL1542","drug","ENSG00000128059","gene"
"CHEMBL175247","drug","ENSG00000182333","gene"
"CHEMBL175247","drug","ENSG00000175535","gene"
"CHEMBL1773","drug","ENSG00000176890","gene"
"CHEMBL2108429","drug","ENSG00000113525","gene"
"CHEMBL2108738","drug","ENSG00000188389","gene"
"CHEMBL282724","drug","ENSG00000151617","gene"
"CHEMBL282724","drug","ENSG00000136160","gene"
"CHEMBL297302","drug","ENSG00000149295","gene"
"CHEMBL389621","drug","ENSG00000113580","gene"
"CHEMBL3989958","drug","ENSG00000138413","gene"
"CHEMBL435","drug","ENSG00000070915","gene"
"CHEMBL708","drug","ENSG00000102468","gene"
"CHEMBL708","drug","ENSG00000147246","gene"
"CHEMBL708","drug","ENSG00000149295","gene"
"CHEMBL776","drug","ENSG00000169252","gene"
"CHEMBL1200","drug","ENSG00000168356","gene"
"CHEMBL1200","drug","ENSG00000144285","gene"
"CHEMBL1200","drug","ENSG00000183873","gene"
"CHEMBL1200","drug","ENSG00000196876","gene"
"CHEMBL1200","drug","ENSG00000185313","gene"
"CHEMBL1200","drug","ENSG00000136531","gene"
"CHEMBL1200","drug","ENSG00000153253","gene"
"CHEMBL1200","drug","ENSG00000007314","gene"
"CHEMBL1200","drug","ENSG00000136546","gene"
"CHEMBL1200","drug","ENSG00000169432","gene"
"CHEMBL1201202","drug","ENSG00000117601","gene"
"CHEMBL1201286","drug","ENSG00000168539","gene"
"CHEMBL1201286","drug","ENSG00000133019","gene"
"CHEMBL1237023","drug","ENSG00000120659","gene"
"CHEMBL1237119","drug","ENSG00000160013","gene"
"CHEMBL1628227","drug","ENSG00000103546","gene"
"CHEMBL284348","drug","ENSG00000089558","gene"
"CHEMBL284348","drug","ENSG00000129159","gene"
"CHEMBL284348","drug","ENSG00000171126","gene"
"CHEMBL284348","drug","ENSG00000143473","gene"
"CHEMBL284348","drug","ENSG00000164794","gene"
"CHEMBL284348","drug","ENSG00000184156","gene"
"CHEMBL284348","drug","ENSG00000055118","gene"
"CHEMBL284348","drug","ENSG00000151079","gene"
"CHEMBL284348","drug","ENSG00000170745","gene"
"CHEMBL284348","drug","ENSG00000130037","gene"
"CHEMBL284348","drug","ENSG00000178342","gene"
"CHEMBL284348","drug","ENSG00000182674","gene"
"CHEMBL284348","drug","ENSG00000184408","gene"
"CHEMBL284348","drug","ENSG00000053918","gene"
"CHEMBL284348","drug","ENSG00000102057","gene"
"CHEMBL284348","drug","ENSG00000166006","gene"
"CHEMBL284348","drug","ENSG00000117013","gene"
"CHEMBL284348","drug","ENSG00000177272","gene"
"CHEMBL284348","drug","ENSG00000183960","gene"
"CHEMBL284348","drug","ENSG00000075043","gene"
"CHEMBL284348","drug","ENSG00000158445","gene"
"CHEMBL284348","drug","ENSG00000162975","gene"
"CHEMBL284348","drug","ENSG00000184611","gene"
"CHEMBL284348","drug","ENSG00000111262","gene"
"CHEMBL284348","drug","ENSG00000135519","gene"
"CHEMBL284348","drug","ENSG00000104848","gene"
"CHEMBL284348","drug","ENSG00000182255","gene"
"CHEMBL284348","drug","ENSG00000026559","gene"
"CHEMBL284348","drug","ENSG00000171385","gene"
"CHEMBL284348","drug","ENSG00000168418","gene"
"CHEMBL284348","drug","ENSG00000131398","gene"
"CHEMBL284348","drug","ENSG00000143105","gene"
"CHEMBL284348","drug","ENSG00000177301","gene"
"CHEMBL284348","drug","ENSG00000116396","gene"
"CHEMBL284348","drug","ENSG00000124134","gene"
"CHEMBL284348","drug","ENSG00000140015","gene"
"CHEMBL284348","drug","ENSG00000156486","gene"
"CHEMBL284348","drug","ENSG00000185760","gene"
"CHEMBL284348","drug","ENSG00000168263","gene"
"CHEMBL284348","drug","ENSG00000173826","gene"
"CHEMBL416146","drug","ENSG00000073756","gene"
"CHEMBL429","drug","ENSG00000120907","gene"
"CHEMBL429","drug","ENSG00000170214","gene"
"CHEMBL429","drug","ENSG00000184160","gene"
"CHEMBL429","drug","ENSG00000171873","gene"
"CHEMBL429","drug","ENSG00000150594","gene"
"CHEMBL429","drug","ENSG00000274286","gene"
"CHEMBL429","drug","ENSG00000188778","gene"
"CHEMBL429","drug","ENSG00000043591","gene"
"CHEMBL429","drug","ENSG00000169252","gene"
"CHEMBL462605","drug","ENSG00000101180","gene"
"CHEMBL651","drug","ENSG00000112038","gene"
"CHEMBL92401","drug","ENSG00000189221","gene"
"CHEMBL92401","drug","ENSG00000069535","gene"
"CHEMBL977","drug","ENSG00000113580","gene"
"CHEMBL1025","drug","ENSG00000087085","gene"
"CHEMBL1174","drug","ENSG00000259207","gene"
"CHEMBL1174","drug","ENSG00000005961","gene"
"CHEMBL1186579","drug","ENSG00000112038","gene"
"CHEMBL1201515","drug","ENSG00000112964","gene"
"CHEMBL2108250","drug","ENSG00000122194","gene"
"CHEMBL3813873","drug","ENSG00000122025","gene"
"CHEMBL3813873","drug","ENSG00000182578","gene"
"CHEMBL3813873","drug","ENSG00000157404","gene"
"CHEMBL404849","drug","ENSG00000100346","gene"
"CHEMBL404849","drug","ENSG00000130433","gene"
"CHEMBL404849","drug","ENSG00000006116","gene"
"CHEMBL404849","drug","ENSG00000006283","gene"
"CHEMBL404849","drug","ENSG00000153956","gene"
"CHEMBL404849","drug","ENSG00000182389","gene"
"CHEMBL404849","drug","ENSG00000141837","gene"
"CHEMBL404849","drug","ENSG00000151067","gene"
"CHEMBL404849","drug","ENSG00000157388","gene"
"CHEMBL404849","drug","ENSG00000075461","gene"
"CHEMBL404849","drug","ENSG00000167535","gene"
"CHEMBL404849","drug","ENSG00000198216","gene"
"CHEMBL404849","drug","ENSG00000151062","gene"
"CHEMBL404849","drug","ENSG00000148408","gene"
"CHEMBL404849","drug","ENSG00000007402","gene"
"CHEMBL404849","drug","ENSG00000102001","gene"
"CHEMBL404849","drug","ENSG00000108878","gene"
"CHEMBL404849","drug","ENSG00000166862","gene"
"CHEMBL404849","drug","ENSG00000157445","gene"
"CHEMBL404849","drug","ENSG00000142408","gene"
"CHEMBL404849","drug","ENSG00000196557","gene"
"CHEMBL404849","drug","ENSG00000067191","gene"
"CHEMBL404849","drug","ENSG00000105605","gene"
"CHEMBL404849","drug","ENSG00000165995","gene"
"CHEMBL404849","drug","ENSG00000075429","gene"
"CHEMBL404849","drug","ENSG00000081248","gene"
"CHEMBL632","drug","ENSG00000113580","gene"
"CHEMBL1201168","drug","ENSG00000189221","gene"
"CHEMBL1201168","drug","ENSG00000069535","gene"
"CHEMBL1201212","drug","ENSG00000120907","gene"
"CHEMBL1201212","drug","ENSG00000170214","gene"
"CHEMBL1201212","drug","ENSG00000171873","gene"
"CHEMBL1201630","drug","ENSG00000171105","gene"
"CHEMBL131","drug","ENSG00000113580","gene"
"CHEMBL1431","drug","ENSG00000090266","gene"
"CHEMBL1431","drug","ENSG00000109390","gene"
"CHEMBL1431","drug","ENSG00000198695","gene"
"CHEMBL1431","drug","ENSG00000213619","gene"
"CHEMBL1431","drug","ENSG00000123545","gene"
"CHEMBL1431","drug","ENSG00000125356","gene"
"CHEMBL1431","drug","ENSG00000147684","gene"
"CHEMBL1431","drug","ENSG00000165264","gene"
"CHEMBL1431","drug","ENSG00000136521","gene"
"CHEMBL1431","drug","ENSG00000164182","gene"
"CHEMBL1431","drug","ENSG00000168653","gene"
"CHEMBL1431","drug","ENSG00000170906","gene"
"CHEMBL1431","drug","ENSG00000147123","gene"
"CHEMBL1431","drug","ENSG00000178057","gene"
"CHEMBL1431","drug","ENSG00000178127","gene"
"CHEMBL1431","drug","ENSG00000186010","gene"
"CHEMBL1431","drug","ENSG00000115159","gene"
"CHEMBL1431","drug","ENSG00000099795","gene"
"CHEMBL1431","drug","ENSG00000119013","gene"
"CHEMBL1431","drug","ENSG00000166136","gene"
"CHEMBL1431","drug","ENSG00000212907","gene"
"CHEMBL1431","drug","ENSG00000137806","gene"
"CHEMBL1431","drug","ENSG00000189043","gene"
"CHEMBL1431","drug","ENSG00000198886","gene"
"CHEMBL1431","drug","ENSG00000115286","gene"
"CHEMBL1431","drug","ENSG00000131495","gene"
"CHEMBL1431","drug","ENSG00000167792","gene"
"CHEMBL1431","drug","ENSG00000184983","gene"
"CHEMBL1431","drug","ENSG00000198888","gene"
"CHEMBL1431","drug","ENSG00000065518","gene"
"CHEMBL1431","drug","ENSG00000119421","gene"
"CHEMBL1431","drug","ENSG00000145494","gene"
"CHEMBL1431","drug","ENSG00000164258","gene"
"CHEMBL1431","drug","ENSG00000183648","gene"
"CHEMBL1431","drug","ENSG00000185633","gene"
"CHEMBL1431","drug","ENSG00000158864","gene"
"CHEMBL1431","drug","ENSG00000198786","gene"
"CHEMBL1431","drug","ENSG00000198840","gene"
"CHEMBL1431","drug","ENSG00000267855","gene"
"CHEMBL1431","drug","ENSG00000023228","gene"
"CHEMBL1431","drug","ENSG00000110717","gene"
"CHEMBL1431","drug","ENSG00000140990","gene"
"CHEMBL1431","drug","ENSG00000160194","gene"
"CHEMBL1431","drug","ENSG00000004779","gene"
"CHEMBL1431","drug","ENSG00000130414","gene"
"CHEMBL1431","drug","ENSG00000139180","gene"
"CHEMBL1431","drug","ENSG00000151366","gene"
"CHEMBL1431","drug","ENSG00000174886","gene"
"CHEMBL1431","drug","ENSG00000184752","gene"
"CHEMBL1431","drug","ENSG00000198763","gene"
"CHEMBL1431","drug","ENSG00000128609","gene"
"CHEMBL3039502","drug","ENSG00000105851","gene"
